id_tarjeta,id_cliente,id_cliente_original,indice_tarjeta,marca_tarjeta,tipo_tarjeta,numero_tarjeta,fecha_expiracion,cvv,tiene_chip,tarjetas_emitidas,limite_credito,fecha_apertura,ano_ultimo_pin,en_dark_web
5771,1880,1880,2,Visa,Débito,4353181605005049,02/2021,19,SÍ,2,4707.0,08/2010,2010,No
5772,1880,1880,3,Amex,Crédito,309385388804488,01/2024,251,SÍ,1,16200.0,05/2010,2010,No
5773,1880,1880,4,Mastercard,Debit (Prepaid),5331189129913282,10/2020,359,SÍ,1,58.0,06/2019,2019,No
5774,1880,1880,5,Visa,Crédito,4119849353170305,02/2020,170,SÍ,2,21600.0,08/2003,2015,No
5775,1880,1880,6,Mastercard,Débito,5676028749684108,01/2022,678,SÍ,2,4707.0,04/2006,2015,No
5776,1880,1880,7,Mastercard,Débito,5270284172540389,05/2024,714,SÍ,3,27178.0,07/2011,2011,No
5777,1881,1881,0,Mastercard,Crédito,5819630613408765,03/2023,727,SÍ,2,8100.0,05/2008,2014,No
5778,1881,1881,1,Mastercard,Débito,5980129246400404,02/2024,42,SÍ,2,16815.0,01/2008,2014,No
5779,1881,1881,2,Visa,Debit (Prepaid),4881855799456128,02/2022,637,SÍ,1,0.0,06/2009,2012,No
5780,1882,1882,0,Mastercard,Crédito,5268892141706910,03/2023,905,SÍ,1,51900.0,05/2006,2009,No
5781,1882,1882,1,Mastercard,Crédito,5634102457746992,02/2020,250,SÍ,1,17700.0,06/2008,2009,No
5782,1882,1882,2,Mastercard,Débito,5340780229634197,07/2023,257,SÍ,1,47211.0,04/2010,2010,No
5783,1883,1883,0,Amex,Crédito,386478516235378,03/2024,172,NO,2,17800.0,01/2009,2009,No
5784,1883,1883,1,Visa,Débito,4330882727770787,10/2019,22,SÍ,1,29685.0,02/2018,2018,No
5785,1883,1883,2,Visa,Crédito,4724864981660920,08/2024,403,NO,1,12700.0,06/2010,2013,No
5786,1883,1883,3,Visa,Débito,4561951091545890,08/2022,691,SÍ,1,21744.0,06/2006,2011,No
5787,1884,1884,0,Visa,Crédito,4417109828447309,05/2002,812,SÍ,2,15500.0,03/1999,2013,No
5788,1884,1884,1,Mastercard,Débito,5418111837859479,05/2022,529,SÍ,2,23154.0,07/2004,2012,No
5789,1884,1884,2,Mastercard,Débito,5864938158181063,03/2012,438,SÍ,2,8747.0,03/2009,2009,No
5790,1884,1884,3,Mastercard,Débito,5565412921641370,09/2024,992,SÍ,1,25059.0,05/2011,2011,No
5791,1885,1885,0,Mastercard,Crédito,5333842700329565,04/2018,191,SÍ,2,14200.0,03/2004,2010,No
5792,1885,1885,1,Visa,Débito,4906021631955321,01/2024,889,SÍ,2,18888.0,01/2006,2014,No
5793,1885,1885,2,Mastercard,Débito,5260501863539748,10/2023,797,NO,2,3099.0,02/2005,2013,No
5794,1885,1885,3,Mastercard,Débito,5948253675276941,11/2021,348,SÍ,2,10656.0,09/2004,2011,No
5795,1885,1885,4,Mastercard,Débito,5510063639324759,06/2012,587,SÍ,2,12698.0,06/2005,2010,No
5796,1886,1886,0,Visa,Crédito,4359575208295254,09/2022,939,SÍ,1,10200.0,08/2008,2012,No
5797,1886,1886,1,Visa,Crédito,4835239816888340,04/2015,368,SÍ,2,10100.0,08/2014,2014,No
5798,1886,1886,2,Visa,Crédito,4754007965044975,01/2021,604,SÍ,1,10700.0,06/2009,2013,No
5799,1886,1886,3,Amex,Crédito,327833439977815,06/2012,215,SÍ,2,6100.0,02/2007,2008,No
5800,1886,1886,4,Visa,Crédito,4956654746579365,10/2023,15,SÍ,2,8800.0,04/2005,2014,No
5801,1887,1887,0,Mastercard,Débito,5677315632040269,01/2020,927,SÍ,1,21280.0,06/2018,2018,No
5802,1887,1887,1,Mastercard,Debit (Prepaid),5658794762166757,03/2023,663,SÍ,1,111.0,11/2000,2010,No
5803,1887,1887,2,Visa,Débito,4788096167141165,01/2024,88,SÍ,1,26608.0,05/2009,2009,No
5804,1887,1887,3,Visa,Débito,4032385619436581,03/2022,88,SÍ,2,37619.0,11/2016,2016,No
5805,1888,1888,0,Mastercard,Débito,5809446324429038,09/2020,480,SÍ,1,25422.0,06/2002,2008,No
5806,1889,1889,0,Visa,Débito,4967614598666288,12/2020,790,SÍ,2,16053.0,10/2014,2014,No
5807,1889,1889,1,Amex,Crédito,304727353948890,07/2022,930,SÍ,1,8400.0,03/2001,2014,No
5808,1889,1889,2,Mastercard,Débito,5293034450657206,09/2021,829,SÍ,1,14385.0,07/2010,2012,No
5809,1889,1889,3,Mastercard,Débito,5908634356288234,12/2020,276,SÍ,2,1607.0,10/2009,2011,No
5810,1889,1889,4,Mastercard,Debit (Prepaid),5295399317930837,12/2015,543,SÍ,2,51.0,03/2005,2007,No
5811,1889,1889,5,Visa,Débito,4925352341824320,09/2023,570,SÍ,2,5646.0,06/2007,2019,No
5812,1890,1890,0,Visa,Débito,4015359680044238,10/2021,867,SÍ,1,20887.0,08/2008,2008,No
5813,1890,1890,1,Amex,Crédito,361232830727034,08/2022,626,SÍ,1,9500.0,06/2005,2005,No
5814,1890,1890,2,Visa,Débito,4029109059179282,08/2024,637,SÍ,2,8960.0,07/2008,2014,No
5815,1891,1891,0,Mastercard,Débito,5084129042406429,05/2022,379,SÍ,2,15822.0,07/2013,2013,No
5816,1891,1891,1,Mastercard,Débito,5171925674822493,08/2023,349,SÍ,1,17057.0,12/2013,2013,No
5817,1891,1891,2,Mastercard,Crédito,5417194878972795,04/2021,638,SÍ,2,14500.0,03/2005,2019,No
5818,1892,1892,0,Mastercard,Débito,5637089823683604,01/2023,543,SÍ,2,14146.0,01/2020,2020,No
5819,1892,1892,1,Mastercard,Débito,5024262627226050,03/2020,539,SÍ,1,22392.0,01/2020,2020,No
5820,1893,1893,0,Mastercard,Débito,5997533760937121,09/2013,563,SÍ,2,21084.0,12/2009,2015,No
5821,1893,1893,1,Mastercard,Débito,5658918047471971,03/2024,179,SÍ,2,11889.0,05/2002,2014,No
5822,1894,1894,0,Mastercard,Crédito,5693300103257697,10/2009,646,SÍ,1,8600.0,11/2005,2006,No
5823,1894,1894,1,Visa,Débito,4085525339324208,09/2023,988,SÍ,1,1740.0,08/2010,2010,No
5824,1894,1894,2,Mastercard,Débito,5364261943325012,06/2022,255,SÍ,1,16908.0,09/2001,2013,No
5825,1894,1894,3,Mastercard,Débito,5164138227100839,07/2022,553,SÍ,1,15591.0,05/2001,2012,No
5826,1894,1894,4,Mastercard,Débito,5093862705639584,05/2008,697,SÍ,2,20974.0,07/2006,2007,No
5827,1894,1894,5,Mastercard,Crédito,5317076130104741,05/2022,81,SÍ,1,7200.0,01/2020,2020,No
5828,1894,1894,6,Amex,Crédito,354553734129805,02/2024,512,NO,1,8500.0,04/2009,2010,No
5829,1895,1895,0,Mastercard,Débito,5588241759620390,08/2022,902,SÍ,1,28666.0,08/2004,2010,No
5830,1895,1895,1,Mastercard,Débito,5077019023912414,02/2022,452,NO,2,24334.0,01/2020,2020,No
5831,1895,1895,2,Amex,Crédito,331661418672228,02/2020,340,SÍ,2,13100.0,05/2007,2013,No
5832,1895,1895,3,Mastercard,Debit (Prepaid),5003507127783509,01/2011,406,SÍ,2,53.0,09/2008,2012,No
5833,1895,1895,4,Mastercard,Débito,5485919338552938,11/2021,934,SÍ,1,16898.0,05/2006,2013,No
5834,1895,1895,5,Amex,Crédito,310908674378136,02/2021,334,SÍ,2,9600.0,10/2007,2008,No
5835,1896,1896,0,Amex,Crédito,348934344491613,04/2005,705,SÍ,2,6800.0,04/2004,2010,No
5836,1896,1896,1,Amex,Crédito,352221649550364,10/2024,412,SÍ,2,9900.0,06/2001,2006,No
5837,1896,1896,2,Mastercard,Debit (Prepaid),5900191366508128,08/2018,94,SÍ,2,52.0,01/2008,2011,No
5838,1897,1897,0,Mastercard,Crédito,5997676532243287,08/2020,937,SÍ,2,19600.0,12/2001,2013,No
5839,1897,1897,1,Visa,Crédito,4975397225900594,10/2022,633,SÍ,2,19300.0,03/2010,2010,No
5840,1897,1897,2,Visa,Débito,4554612997314669,10/2020,551,SÍ,1,42253.0,02/2020,2020,No
5841,1897,1897,3,Mastercard,Débito,5186294128669152,06/2023,648,SÍ,1,21997.0,01/2009,2011,No
5842,1898,1898,0,Visa,Débito,4245753102284802,02/2020,47,SÍ,2,20902.0,10/2008,2015,No
5843,1898,1898,1,Visa,Débito,4849801141196819,01/2021,469,SÍ,2,2284.0,02/2004,2017,No
5844,1899,1899,0,Visa,Crédito,4750738672953674,03/2022,97,SÍ,1,19800.0,02/2020,2020,No
5845,1899,1899,1,Mastercard,Débito,5317755409759521,06/2020,472,SÍ,1,18364.0,01/2020,2020,No
5846,1900,1900,0,Amex,Crédito,394462670377525,05/2018,988,SÍ,1,6500.0,12/2005,2016,No
5847,1900,1900,1,Mastercard,Débito,5455692825493528,05/2024,886,SÍ,2,1200.0,11/2010,2010,No
5848,1900,1900,2,Visa,Crédito,4702160782866812,07/2022,32,SÍ,1,6300.0,05/2015,2015,No
5849,1900,1900,3,Visa,Débito,4702909631016695,08/2024,296,SÍ,1,13496.0,02/2020,2020,No
5850,1900,1900,4,Visa,Débito,4777682501119860,03/2022,841,NO,2,10636.0,06/2017,2017,No
5851,1900,1900,5,Visa,Crédito,4115517902859173,02/2020,685,SÍ,1,7000.0,01/2006,2018,No
5852,1901,1901,0,Discover,Crédito,6057750888394995,10/2022,941,SÍ,2,10000.0,02/2020,2020,No
5853,1901,1901,1,Visa,Crédito,4027267585799417,02/2020,614,SÍ,2,5700.0,08/2015,2015,No
5854,1902,1902,0,Visa,Débito,4308818013677927,02/2020,200,SÍ,1,9845.0,01/2020,2020,No
5855,1902,1902,1,Mastercard,Débito,5762905101107710,01/2024,55,SÍ,2,13597.0,01/2020,2020,No
5856,1903,1903,0,Mastercard,Crédito,5654301247931831,10/2015,534,SÍ,1,10300.0,07/2001,2017,No
5857,1903,1903,1,Mastercard,Débito,5279944889030781,09/2007,556,SÍ,2,17775.0,09/2000,2008,No
5858,1903,1903,2,Mastercard,Débito,5603953556223249,07/2021,279,SÍ,2,6056.0,07/2011,2011,No
5859,1903,1903,3,Visa,Débito,4806234146608194,08/2020,750,SÍ,1,1736.0,06/2003,2012,No
5860,1903,1903,4,Mastercard,Débito,5124868578530623,05/2022,482,SÍ,1,20573.0,12/2006,2014,No
5861,1904,1904,0,Discover,Crédito,6423896642709968,12/2024,893,SÍ,1,18400.0,12/2011,2011,No
5862,1904,1904,1,Mastercard,Débito,5831867303465557,07/2024,88,SÍ,2,12610.0,10/2001,2007,No
5863,1904,1904,2,Mastercard,Débito,5848792320156293,08/2020,354,SÍ,2,10471.0,01/2008,2010,No
5864,1904,1904,3,Amex,Crédito,354174665165986,02/2023,490,SÍ,2,25100.0,06/2010,2010,No
5865,1905,1905,0,Mastercard,Crédito,5648920659581656,03/2022,9,SÍ,2,10200.0,01/2020,2020,No
5866,1905,1905,1,Mastercard,Débito,5039518885202193,09/2022,731,NO,1,13460.0,08/2016,2016,No
5867,1906,1906,0,Visa,Débito,4258875940264453,04/2022,889,NO,1,9765.0,02/2020,2020,No
5868,1906,1906,1,Mastercard,Crédito,5184235869070087,09/2023,200,SÍ,1,5900.0,01/2020,2020,No
5869,1906,1906,2,Mastercard,Debit (Prepaid),5922455636977986,09/2021,516,SÍ,1,62.0,02/2020,2020,No
5870,1907,1907,0,Mastercard,Débito,5205146873846149,03/2020,412,SÍ,1,10673.0,01/2020,2020,No
5871,1907,1907,1,Mastercard,Débito,5271577810389285,11/2023,444,NO,2,14959.0,12/2010,2013,No
5872,1907,1907,2,Visa,Débito,4421074314274468,10/2015,365,SÍ,2,4924.0,05/2009,2013,No
5873,1908,1908,0,Visa,Crédito,4765720927158180,06/2020,635,SÍ,1,12900.0,11/2008,2010,No
5874,1908,1908,1,Amex,Crédito,323995995043195,03/2021,845,SÍ,2,4300.0,05/2013,2013,No
5875,1908,1908,2,Mastercard,Débito,5325429814066263,07/2024,405,SÍ,2,16134.0,08/2007,2010,No
5876,1908,1908,3,Visa,Crédito,4827782115726481,07/2023,26,SÍ,2,7900.0,07/2005,2006,No
5877,1909,1909,0,Visa,Débito,4052223642085368,11/2020,695,SÍ,1,15204.0,04/2014,2014,No
5878,1909,1909,1,Mastercard,Débito,5043025719349382,10/2022,212,SÍ,2,12282.0,02/2020,2020,No
5879,1909,1909,2,Mastercard,Debit (Prepaid),5097177024373449,03/2020,487,SÍ,1,79.0,09/2017,2017,No
5880,1910,1910,0,Mastercard,Débito,5129559258430452,02/2015,315,SÍ,2,22679.0,05/2010,2010,No
5881,1910,1910,1,Visa,Crédito,4848478019868044,02/2020,877,SÍ,1,5500.0,01/2020,2020,No
5882,1910,1910,2,Mastercard,Crédito,5273827620362753,12/2012,361,SÍ,1,8400.0,02/2010,2013,No
5883,1911,1911,0,Discover,Crédito,6617667813539645,06/2022,357,SÍ,2,6900.0,02/2010,2015,No
5884,1911,1911,1,Visa,Débito,4735265751138652,08/2022,484,SÍ,1,14217.0,05/1997,2013,No
5885,1911,1911,2,Mastercard,Débito,5466783111172182,02/2024,259,SÍ,1,9226.0,08/1997,2015,No
5886,1911,1911,3,Discover,Crédito,6286867412246582,02/2020,286,SÍ,2,4000.0,07/2008,2008,No
5887,1911,1911,4,Visa,Crédito,4163142253525850,05/2024,949,SÍ,2,10600.0,01/2006,2015,No
5888,1912,1912,0,Mastercard,Debit (Prepaid),5809675483353806,04/2020,851,SÍ,1,69.0,01/2020,2020,No
5889,1912,1912,1,Mastercard,Débito,5049740310754292,11/2024,203,NO,2,10964.0,01/2020,2020,No
5890,1912,1912,2,Mastercard,Débito,5586967087960864,07/2023,920,NO,1,8651.0,02/2020,2020,No
5891,1912,1912,3,Mastercard,Débito,5371618774432893,07/2017,17,SÍ,1,9800.0,05/2014,2014,No
5892,1913,1913,0,Visa,Crédito,4086767707930248,06/2019,906,SÍ,2,9200.0,06/2009,2009,No
5893,1913,1913,1,Visa,Débito,4315296241283753,08/2021,887,SÍ,1,17231.0,01/2008,2008,No
5894,1914,1914,0,Visa,Débito,4448638660853564,05/2022,705,SÍ,2,21782.0,01/2020,2020,No
5895,1915,1915,0,Visa,Débito,4243196015563986,01/2020,369,SÍ,1,16736.0,01/2020,2020,No
5896,1915,1915,1,Mastercard,Débito,5886331202952827,04/2023,569,SÍ,1,16986.0,02/2020,2020,No
5897,1916,1916,0,Mastercard,Débito,5606664610863321,04/2024,859,SÍ,2,5521.0,04/2008,2015,No
5898,1917,1917,0,Visa,Débito,4683529333850689,01/2023,987,SÍ,2,27776.0,03/2005,2009,No
5899,1917,1917,1,Amex,Crédito,340472738242121,05/2021,594,SÍ,1,10800.0,12/2002,2012,No
5900,1917,1917,2,Mastercard,Crédito,5582873367992936,05/2016,523,SÍ,1,4300.0,06/2015,2015,No
5901,1917,1917,3,Mastercard,Crédito,5894846894284597,10/2020,560,SÍ,1,11300.0,12/2000,2010,No
5902,1918,1918,0,Mastercard,Débito,5973418253600951,05/2023,54,SÍ,1,31164.0,02/2020,2020,No
5903,1918,1918,1,Amex,Crédito,331642499814393,08/2020,68,SÍ,1,13900.0,10/2003,2003,No
5904,1918,1918,2,Visa,Débito,4455787437333576,11/2023,216,SÍ,2,23834.0,04/2001,2014,No
5905,1919,1919,0,Visa,Débito,4129826777465625,11/2021,941,SÍ,1,9599.0,11/2010,2010,No
5906,1919,1919,1,Visa,Débito,4928809249781808,09/2021,962,SÍ,1,8177.0,07/2013,2013,No
5907,1919,1919,2,Amex,Crédito,356753784698882,01/2015,199,SÍ,1,6100.0,02/2008,2019,No
5908,1919,1919,3,Mastercard,Débito,5244932923677516,07/2020,633,SÍ,2,3658.0,10/2010,2016,No
5909,1920,1920,0,Visa,Crédito,4054184324450514,08/2022,45,SÍ,2,8100.0,09/2009,2015,No
5910,1920,1920,1,Mastercard,Crédito,5533435981760046,04/2005,746,SÍ,2,7900.0,05/2004,2009,No
5911,1920,1920,2,Mastercard,Debit (Prepaid),5019455882080711,05/2024,607,SÍ,2,57.0,02/2020,2020,No
5912,1920,1920,3,Mastercard,Débito,5859718770565482,08/2020,127,SÍ,1,12170.0,07/2017,2017,No
5913,1920,1920,4,Amex,Crédito,309524218964644,09/2024,665,SÍ,2,10400.0,11/2007,2009,No
5914,1921,1921,0,Mastercard,Crédito,5369677036150953,12/2024,992,SÍ,1,12000.0,12/2007,2009,No
5915,1921,1921,1,Visa,Crédito,4179464821874368,10/2022,376,SÍ,2,16600.0,02/2010,2010,No
5916,1921,1921,2,Mastercard,Débito,5187470414488999,05/2023,680,NO,1,13900.0,03/2012,2012,No
5917,1922,1922,0,Mastercard,Débito,5611228007672267,01/2019,578,NO,2,11817.0,05/2006,2009,No
5918,1922,1922,1,Visa,Débito,4909515632835135,05/2015,967,SÍ,1,1433.0,03/2010,2010,No
5919,1922,1922,2,Mastercard,Débito,5671721481892550,07/2022,733,SÍ,1,11982.0,01/2009,2013,No
5920,1922,1922,3,Mastercard,Débito,5263399480715028,09/2022,84,SÍ,1,5440.0,04/2010,2010,No
5921,1923,1923,0,Visa,Débito,4171386450929978,10/2020,702,SÍ,1,32269.0,05/2014,2014,No
5922,1923,1923,1,Mastercard,Debit (Prepaid),5992452355066267,07/2010,255,SÍ,1,68.0,06/2010,2011,No
5923,1923,1923,2,Mastercard,Débito,5862553540544506,08/2022,206,SÍ,2,25390.0,04/2011,2011,No
5924,1924,1924,0,Mastercard,Debit (Prepaid),5904726356147306,09/2021,689,SÍ,2,73.0,01/2020,2020,No
5925,1925,1925,0,Mastercard,Débito,5245266215525840,01/2021,956,SÍ,1,14895.0,02/2020,2020,No
5926,1925,1925,1,Visa,Crédito,4605955992344250,11/2022,710,SÍ,2,7100.0,02/2020,2020,No
5927,1926,1926,0,Mastercard,Débito,5173250188599461,02/2020,842,SÍ,1,12829.0,02/2020,2020,No
5928,1926,1926,1,Mastercard,Débito,5953826141797560,07/2024,781,SÍ,1,19508.0,07/2012,2012,No
5929,1926,1926,2,Visa,Crédito,4679944060407471,05/2021,328,SÍ,1,12700.0,09/2009,2015,No
5930,1926,1926,3,Amex,Crédito,376263258046959,02/2020,498,SÍ,1,13700.0,01/2020,2020,No
5931,1926,1926,4,Mastercard,Débito,5303628231225889,09/2022,849,SÍ,1,26467.0,03/2005,2007,No
5932,1926,1926,5,Visa,Débito,4009824948264772,12/2011,343,SÍ,2,25059.0,12/2011,2011,No
5933,1926,1926,6,Visa,Débito,4208882690900434,09/2021,889,SÍ,2,17403.0,05/2007,2010,No
5934,1927,1927,0,Visa,Crédito,4458593801378188,07/2024,713,SÍ,2,7400.0,01/2014,2014,No
5935,1927,1927,1,Amex,Crédito,304032329695965,07/2020,406,SÍ,2,14300.0,05/2008,2012,No
5936,1927,1927,2,Mastercard,Débito,5975850851446048,10/2024,385,SÍ,2,8262.0,09/2003,2018,No
5937,1927,1927,3,Visa,Crédito,4107536740374307,04/2018,877,SÍ,1,7700.0,08/2014,2014,No
5938,1928,1928,0,Visa,Debit (Prepaid),4342161680384576,06/2020,911,SÍ,2,37.0,01/2020,2020,No
5939,1929,1929,0,Visa,Débito,4608939462503365,11/2015,656,NO,1,13767.0,10/2012,2012,No
5940,1929,1929,1,Visa,Debit (Prepaid),4181646920762737,05/2020,86,SÍ,1,90.0,01/2014,2014,No
5941,1929,1929,2,Mastercard,Débito,5023221503017150,05/2006,739,SÍ,2,11408.0,04/2003,2010,No
5942,1930,1930,0,Visa,Crédito,4529057760721503,04/2020,270,SÍ,2,2400.0,03/2014,2014,No
5943,1930,1930,1,Visa,Crédito,4234868356191481,11/2024,759,SÍ,2,18600.0,02/2008,2011,No
5944,1930,1930,2,Mastercard,Débito,5469185883238396,02/2024,610,SÍ,2,15422.0,12/1999,2009,No
5945,1931,1931,0,Visa,Débito,4324994489841346,11/2024,374,SÍ,2,19575.0,09/2009,2009,No
5946,1931,1931,1,Visa,Debit (Prepaid),4465717590252409,10/2020,476,SÍ,2,62.0,04/2011,2011,No
5947,1931,1931,2,Mastercard,Crédito,5520845437304871,02/2018,530,NO,1,10800.0,05/2007,2009,No
5948,1931,1931,3,Amex,Crédito,343577155217599,07/2013,751,SÍ,2,12400.0,12/2008,2010,No
5949,1931,1931,4,Visa,Débito,4563222610324202,11/2022,673,SÍ,1,30314.0,10/2005,2007,No
5950,1931,1931,5,Mastercard,Débito,5599596861279013,11/2020,190,SÍ,1,16317.0,04/2008,2010,No
5951,1931,1931,6,Visa,Débito,4700587500082036,01/2023,458,SÍ,1,26033.0,09/2012,2012,No
5952,1931,1931,7,Visa,Crédito,4668774755047551,04/2023,733,NO,1,11600.0,11/2004,2008,No
5953,1932,1932,0,Discover,Crédito,6113554012285569,03/2022,285,SÍ,2,14800.0,12/2010,2011,No
5954,1932,1932,1,Mastercard,Débito,5418595509569231,09/2024,749,SÍ,2,4183.0,09/2010,2010,No
5955,1932,1932,2,Mastercard,Débito,5024480860444789,03/2024,877,SÍ,1,6732.0,02/2010,2010,No
5956,1933,1933,0,Amex,Crédito,347590336473806,08/2021,561,SÍ,1,8200.0,06/2009,2013,No
5957,1933,1933,1,Mastercard,Débito,5523829978930626,02/2024,247,NO,2,1726.0,11/2009,2014,No
5958,1933,1933,2,Visa,Débito,4515665907154914,06/2020,91,NO,2,20318.0,05/1996,2015,No
5959,1933,1933,3,Mastercard,Debit (Prepaid),5198349029624244,09/2023,52,SÍ,2,42.0,07/2008,2017,No
5960,1934,1934,0,Mastercard,Débito,5648990684688270,09/2020,557,SÍ,1,18654.0,08/2013,2013,No
5961,1934,1934,1,Mastercard,Débito,5877605571862978,08/2023,436,SÍ,1,11219.0,09/2000,2010,No
5962,1934,1934,2,Mastercard,Débito,5424175323034310,11/2018,340,SÍ,1,11143.0,04/2015,2015,No
5963,1934,1934,3,Visa,Crédito,4241977850163967,05/2022,803,NO,1,6900.0,07/2009,2012,No
5964,1934,1934,4,Mastercard,Débito,5337331365480778,04/2019,672,SÍ,2,12861.0,01/2004,2008,No
5965,1935,1935,0,Mastercard,Débito,5949441299547681,01/2021,269,SÍ,1,12801.0,07/2007,2011,No
5966,1935,1935,1,Visa,Crédito,4353130198173895,03/2024,851,SÍ,2,6300.0,02/2020,2020,No
5967,1936,1936,0,Amex,Crédito,366949625918264,07/2022,960,SÍ,1,12900.0,01/2020,2020,No
5968,1936,1936,1,Amex,Crédito,351563977299905,04/2022,915,SÍ,2,12800.0,01/2020,2020,No
5969,1937,1937,0,Mastercard,Débito,5290775938068362,02/2020,372,SÍ,2,3861.0,01/2020,2020,No
5970,1937,1937,1,Visa,Débito,4098930150034371,08/2007,821,SÍ,2,8024.0,11/2005,2011,No
5971,1937,1937,2,Visa,Débito,4433713978036656,02/2020,989,SÍ,2,16452.0,02/2020,2020,No
5972,1938,1938,0,Mastercard,Débito,5477831310262429,12/2020,288,SÍ,1,24326.0,05/2011,2011,No
5973,1938,1938,1,Discover,Crédito,6116887229829457,04/2017,772,SÍ,2,9600.0,02/2007,2012,No
5974,1938,1938,2,Mastercard,Crédito,5115594587514456,11/2020,682,SÍ,2,5400.0,07/2009,2010,No
5975,1938,1938,3,Visa,Débito,4246770344294430,12/2014,779,SÍ,1,26158.0,09/2011,2011,No
5976,1938,1938,4,Mastercard,Debit (Prepaid),5777252404670457,12/2023,26,SÍ,1,65.0,01/2009,2009,No
5977,1938,1938,5,Visa,Débito,4443261006820284,07/2024,583,SÍ,1,24674.0,12/2008,2010,No
5978,1938,1938,6,Visa,Débito,4709355283958408,11/2022,7,NO,1,14484.0,06/2012,2012,No
5979,1939,1939,0,Mastercard,Débito,5559774982144167,01/2021,233,SÍ,1,20765.0,07/2010,2014,No
5980,1939,1939,1,Mastercard,Crédito,5077326215891911,04/2021,470,SÍ,2,17100.0,12/2016,2016,No
5981,1940,1940,0,Mastercard,Crédito,5861460389220807,02/2022,901,SÍ,1,3600.0,09/2009,2009,No
5982,1941,1941,0,Mastercard,Débito,5268061657818192,03/2023,669,SÍ,1,14139.0,01/2020,2020,No
5983,1942,1942,0,Visa,Crédito,4763790665708312,04/2024,729,SÍ,1,10600.0,01/2020,2020,No
5984,1942,1942,1,Mastercard,Débito,5939726039641834,01/2020,670,SÍ,1,22844.0,01/2020,2020,No
5985,1942,1942,2,Mastercard,Débito,5989639729186969,03/2020,385,SÍ,1,15212.0,01/2020,2020,No
5986,1942,1942,3,Discover,Crédito,6429670593440596,05/2022,863,SÍ,2,17300.0,02/2020,2020,No
5987,1943,1943,0,Mastercard,Débito,5229268684192805,10/2022,810,SÍ,2,13088.0,01/2020,2020,No
5988,1943,1943,1,Amex,Crédito,349828182407923,01/2020,939,SÍ,1,5700.0,01/2020,2020,No
5989,1943,1943,2,Mastercard,Débito,5237713667538127,02/2020,674,SÍ,1,19294.0,02/2020,2020,No
5990,1944,1944,0,Mastercard,Débito,5510238208636520,01/2020,842,SÍ,2,8876.0,01/2020,2020,No
5991,1945,1945,0,Visa,Débito,4551026838442529,12/2013,610,SÍ,1,9922.0,10/2006,2011,No
5992,1945,1945,1,Visa,Débito,4848774820047542,11/2024,454,SÍ,1,14514.0,11/2015,2015,No
5993,1945,1945,2,Visa,Débito,4857655456740069,01/2023,655,NO,1,14464.0,04/2007,2008,No
5994,1945,1945,3,Mastercard,Crédito,5237779163714217,01/2021,520,SÍ,1,10600.0,11/2005,2009,No
5995,1946,1946,0,Mastercard,Crédito,5017550508372775,09/2018,481,NO,1,5900.0,09/2010,2011,No
5996,1946,1946,1,Mastercard,Débito,5644486560076379,10/2024,413,SÍ,2,5082.0,08/2008,2009,No
5997,1946,1946,2,Visa,Débito,4305298887064773,05/2016,895,NO,1,7003.0,03/2006,2012,No
5998,1946,1946,3,Mastercard,Débito,5363081183912419,07/2024,479,SÍ,2,7364.0,04/2004,2009,No
5999,1946,1946,4,Mastercard,Débito,5365700074909909,12/2020,476,SÍ,1,9513.0,12/2009,2009,No
6000,1947,1947,0,Mastercard,Débito,5122845886811755,04/2024,156,SÍ,2,17063.0,01/2020,2020,No
6001,1948,1948,0,Mastercard,Crédito,5034807492446890,02/2020,628,SÍ,2,5700.0,12/2016,2016,No
6002,1948,1948,1,Visa,Crédito,4450994374522199,03/2023,271,SÍ,1,8600.0,11/2004,2009,No
6003,1948,1948,2,Mastercard,Débito,5508211695909086,05/2024,164,SÍ,1,12586.0,04/2009,2010,No
6004,1949,1949,0,Mastercard,Débito,5741088763813563,02/2020,480,SÍ,1,36967.0,02/2020,2020,No
6005,1949,1949,1,Mastercard,Débito,5259808955370180,02/2020,147,SÍ,2,28458.0,02/2020,2020,No
6006,1950,1950,0,Mastercard,Crédito,5257815762743073,10/2020,52,SÍ,2,5500.0,05/2009,2009,No
6007,1950,1950,1,Visa,Débito,4249372985491598,10/2022,678,SÍ,1,26222.0,10/2010,2010,No
6008,1951,1951,0,Mastercard,Débito,5422366850951714,12/2023,973,SÍ,2,21802.0,09/2011,2011,No
6009,1951,1951,1,Amex,Crédito,343289673294707,02/2021,678,SÍ,2,13100.0,06/2011,2011,No
6010,1951,1951,2,Mastercard,Débito,5212401746902609,11/2021,77,SÍ,2,17079.0,11/2012,2012,No
6011,1952,1952,0,Visa,Crédito,4752059764737905,12/2020,397,SÍ,2,31500.0,10/2008,2008,No
6012,1952,1952,1,Mastercard,Débito,5088932138697648,02/2024,904,SÍ,1,51412.0,08/1997,2008,No
6013,1953,1953,0,Visa,Crédito,4605207086612818,05/2019,438,SÍ,1,0.0,05/2009,2009,No
